Released,Title,ProdBudget,DomesticBO,InternationalBO,CPI,InflAdjBudget,InflAdjDomesticBO
2004-12-22,Hotel Rwanda,17500000,23519128,13002095,190.3,23214306.3583815,31198871.0099422
2004-03-12,Agent Cody Banks 2: Destination London,2.6e+07,23514247,5188836,187.4,35023553.8954109,31675096.0428655
2005-05-19,Star Wars Ep. III: Revenge of the Sith,1.15e+08,380270577,468728300,194.4,149333770.576132,493802079.152793
2005-12-09,"The Chronicles of Narnia: The Lion, t…",1.8e+08,291710957,428828615,196.8,230889329.268293,374183040.010788
2005-11-18,Harry Potter and the Goblet of Fire,1.5e+08,290013036,606898042,197.6,191628795.546559,370498991.876538
2005-06-29,War of the Worlds,1.32e+08,234280354,372556181,194.5,171321069.40874,304069399.914684
2005-12-14,King Kong,2.07e+08,218080025,332437332,196.8,265522728.658537,279735281.661458
2005-07-15,Wedding Crashers,4e+07,209218368,7.4e+07,195.4,51676356.1924258,270291072.66915
2005-07-15,Charlie and the Chocolate Factory,1.5e+08,206459076,269366408,195.4,193786335.721597,266726318.763378
2005-06-15,Batman Begins,1.5e+08,205343774,153798948,194.5,194683033.419023,266512992.106869
2005-05-27,Madagascar,7.5e+07,193595521,362964045,194.4,97391589.5061728,251394340.152876
2005-06-10,Mr. and Mrs. Smith,1.1e+08,186336279,299787811,194.5,142767557.840617,241843413.544889
2005-02-11,Hitch,5.5e+07,177784257,1.89e+08,191.8,72388660.0625652,233992075.353613
2005-05-27,The Longest Yard,8.2e+07,158119460,33439045,194.4,106481471.193416,205326740.550103
2005-07-08,Fantastic Four,87500000,154696080,178436670,195.4,113042029.170931,199853243.2913
2005-11-04,Chicken Little,6e+07,135386665,174657158,197.6,76651518.2186235,172959890.313436
2005-03-11,Robots,8e+07,128200012,132500000,193.3,104475530.263839,167422052.919131
2005-11-18,Walk the Line,2.9e+07,119519402,68188093,197.6,37048233.805668,152689060.331366
2005-03-04,The Pacifier,5.6e+07,113006880,8.5e+07,193.3,73132871.184687,147580671.393275
2005-12-21,Fun With Dick And Jane,1.4e+08,110550000,92468919,196.8,179580589.430894,141804529.72561
2005-08-19,The 40 Year-old Virgin,2.6e+07,109449237,67894993,196.4,33418604.8879837,140678492.561319
2005-09-23,Flightplan,5.5e+07,89706988,124685916,198.8,69839763.5814889,113911178.791408
2005-10-28,Saw II,5e+06,87025093,65900000,199.2,6336320.2811245,110283772.348529
2005-12-09,Brokeback Mountain,13900000,83043761,93968412,196.8,17829787.0934959,106521768.206702
2005-05-13,Monster-in-Law,4.5e+07,82931301,7.3e+07,194.4,58434953.7037037,107690816.322731
2005-01-21,Are We There Yet?,2e+07,82674398,15440073,190.7,26474986.8904038,109440180.161101
2005-12-21,Cheaper by the Dozen 2,6e+07,82571173,52444157,196.8,76963109.7560976,105915570.838145
2005-08-05,The Dukes of Hazzard,5.3e+07,80270227,29578234,196.4,68122540.7331976,103173807.706991
2005-06-24,La marche de l'empereur,3400000,77437223,55839136,194.5,4412815.42416452,100504756.487902
2005-02-18,Constantine,7.5e+07,75976178,145618733,191.8,98711809.1762252,99996613.1289989
2005-03-18,The Ring Two,5e+07,75941727,8.6e+07,193.3,65297206.4148991,99175652.4684583
2005-09-09,The Exorcism of Emily Rose,1.8e+07,75072454,69456624,198.8,22856649.8993964,95328044.3425855
2005-08-12,Four Brothers,3e+07,74494381,1.8e+07,196.4,38559928.7169043,95749934.038997
2005-04-01,Sin City,4e+07,74103820,84424098,194.6,51888797.5334018,96128952.8107914
2005-04-22,The Interpreter,9e+07,72708161,90045676,194.6,116749794.450154,94318476.1288746
2005-03-25,Guess Who,3.5e+07,68915888,33200000,193.3,45708044.4904294,90000299.2800414
2005-04-08,Sahara,1.45e+08,68671925,5.3e+07,194.6,188096891.058582,89082590.3138489
2005-01-14,Coach Carter,4.5e+07,67264877,9400630,190.7,59568720.5034085,89041836.8379811
2005-06-22,Herbie: Fully Loaded,5e+07,66010682,78100000,194.5,64894344.4730077,85674398.7321234
2005-04-15,The Amityville Horror,18500000,65233369,43942304,194.6,23998568.8591984,84622026.9115673
2005-07-29,Sky High,3.5e+07,63939454,19169905,195.4,45216811.6683726,82603949.9913306
2005-06-24,Bewitched,8e+07,63313159,67846147,194.5,103830951.156812,82173318.9964062
2005-11-04,Jarhead,7.2e+07,62647540,34300000,197.6,91981821.8623482,80033817.5610324
2005-06-03,Cinderella Man,8.8e+07,61649911,43371577,194.5,114214046.272494,80014611.2232853
2005-12-16,The Family Stone,1.8e+07,60062868,32294631,196.8,23088932.9268293,77043751.7025
2005-08-19,Red Eye,2.6e+07,57891803,38774683,196.4,33418604.8879837,74410126.5657688
2005-12-09,Memoirs of a Geisha,8.5e+07,57010853,104500000,196.8,109031072.154472,73128875.6121291
2005-01-07,White Noise,1e+07,56094360,3.6e+07,190.7,13237493.4452019,74254872.2812795
2005-10-05,Wallace & Gromit: The Curse of the We…,3e+07,56068547,141524605,199.2,38017921.686747,71053654.2978564
2005-03-04,Be Cool,7.5e+07,55849401,39094616,193.3,97945809.6223487,72936197.3049095
2005-05-06,Crash,7303082,55334418,45838620,194.4,9483450.19031893,71854758.9789197
2005-11-23,"Yours, Mine and Ours",4.5e+07,53359917,1.9e+07,197.6,57488638.6639676,68168644.1678289
2005-09-23,Corpse Bride,3e+07,53359111,61411543,198.8,38094416.498994,67756139.948335
2005-05-13,Kicking and Screaming,4.5e+07,52842724,3e+06,194.4,58434953.7037037,68619158.4559465
2005-01-28,Hide and Seek,2.5e+07,51100486,72596255,190.7,33093733.6130047,67644234.8471631
2005-04-29,The Hitchhiker's Guide to the Galaxy,4.5e+07,51019112,51727102,194.6,58374897.2250771,66183009.3225488
2005-11-23,Syriana,5e+07,50824620,41866339,197.6,63876265.1821862,64929738.0980769
2005-02-25,Diary of a Mad Black Woman,5500000,50406346,52010,191.8,7238866.00625652,66342688.1016371
2005-01-14,Racing Stripes,3e+07,49772522,40183018,190.7,39712480.3356057,65886343.3726167
2005-03-24,Miss Congeniality 2: Armed and Fabulous,6e+07,48478006,52904390,193.3,78356647.6978789,63309567.2872944
2005-09-16,Just Like Heaven,5.8e+07,48318130,52368953,198.8,73649205.2313883,61355032.2890845
2005-08-12,The Skeleton Key,4e+07,47907715,44349203,196.4,51413238.2892057,61577269.1796589
2005-05-06,Kingdom of Heaven,1.1e+08,47398413,171454940,194.4,142840997.942387,61549423.7618673
2005-12-23,Munich,7.5e+07,47379090,84113682,196.8,96203887.1951219,60774035.0635671
2005-02-04,Boogeyman,2e+07,46752382,20440477,191.8,26323149.1136601,61533496.1402398
2005-10-28,The Legend of Zorro,8e+07,45575336,95900000,199.2,101381124.497992,57755985.1631727
2005-07-29,Must Love Dogs,3.5e+07,43894863,14510450,195.4,45216811.6683726,56708164.3851433
2005-09-02,The Transporter 2,3.2e+07,43095856,45882602,198.8,40634044.2655936,54723716.2614889
2005-12-25,Rumor Has It,7e+07,42996140,45937422,196.8,89790294.7154472,55151944.0318089
2005-04-08,Fever Pitch,4e+07,42071069,8e+06,194.6,51888797.5334018,54575429.5338695
2005-06-10,The Adventures of Sharkboy and Lavagi…,5e+07,39177684,30248282,194.5,64894344.4730077,50848202.4230129
2005-06-01,The Sisterhood of the Traveling Pants,2.5e+07,39053061,2507056,194.5,32447172.2365039,50686455.8651877
2005-11-11,Pride & Prejudice,2.8e+07,38372662,88176945,197.6,35770708.5020243,49022046.673168
2005-08-26,The Brothers Grimm,8e+07,37899638,67400000,196.4,102826476.578411,48713577.9892159
2005-11-11,Derailed,2.2e+07,36020063,21500000,197.6,28105556.6801619,46016541.9213411
2005-07-22,The Island,1.2e+08,35818913,127200000,195.4,155029068.577277,46274772.6653378
2005-12-23,The Ringer,0,35428675,5013762,196.8,0,45445016.7089685
2005-03-11,Hostage,7.5e+07,34636443,4.3e+07,193.3,97945809.6223487,45233259.3609777
2005-09-23,Magnificent Desolation,0,34126126,5720770,198.8,0,43333828.5780382
2005-08-31,The Constant Gardener,25500000,33579798,52721801,196.4,32775939.4093686,43161153.9069348
2005-10-21,Dreamer: Inspired by a True Story,3.2e+07,33022286,6476074,199.2,40552449.7991968,41847956.1021787
2005-10-07,In Her Shoes,0,32880591,49322439,199.2,0,41668391.1217319
2005-07-22,The Bad News Bears,3.5e+07,32868349,632271,195.4,45216811.6683726,42462912.759524
2005-02-18,Because of Winn-Dixie,1.5e+07,32647042,861443,191.8,19742361.835245,42968647.7342961
2005-11-23,Just Friends,0,32596916,10200763,197.6,0,41643385.010749
2005-07-29,Stealth,1.38e+08,32116746,44300000,195.4,178283428.863869,41491910.1509417
2005-05-06,House of Wax,3.5e+07,32064800,3.8e+07,194.4,45449408.436214,41637891.1893004
2005-02-04,The Wedding Date,1.5e+07,31726995,15448043,191.8,19742361.835245,41757721.0156674
2005-10-07,"Good Night, and Good Luck",7e+06,31501218,25085683,199.2,8870848.3935743,39920361.2987048
2005-09-23,A History of Violence,3.2e+07,31493782,29984015,198.8,40634044.2655936,39991241.6212173
2005-11-09,Get Rich or Die Tryin',4e+07,30981850,15685105,197.6,51101012.145749,39580097.3286943
2005-10-14,The Fog,1.8e+07,29511112,7537414,199.2,22810753.0120482,37398371.4968273
2005-11-23,Rent,4e+07,29077547,2593073,197.6,51101012.145749,37147302.0603897
2005-09-30,Capote,7e+06,28750530,21173549,198.8,8888697.18309859,36507822.1462274
2005-10-21,Doom,7e+07,28212337,30544841,199.2,88708483.935743,35752480.6222038
2005-11-11,Zathura,6.5e+07,28045540,30500000,197.6,83039144.7368421,35828887.0043522
2005-04-29,XXX: State of the Union,6e+07,26873932,44200000,194.6,77833196.3001028,34861400.4118602
2005-10-14,Elizabethtown,5.4e+07,26850426,23868947,199.2,68432259.0361446,34026579.7641265
2005-12-02,Aeon Flux,5.5e+07,25857987,28055586,196.8,70549517.2764228,33168518.1925457
2005-09-30,Serenity,3.9e+07,25514517,14804923,198.8,49522741.4486921,32398687.9122887
2005-07-08,Dark Water,6e+07,25473093,2.4e+07,195.4,77514534.2886387,32908915.6797697
2005-05-13,Danny the Dog,4.3e+07,24537621,24500000,194.4,55837844.6502058,31863438.8252006
2006-07-07,Pirates of the Caribbean: Dead Man’…,2.25e+08,423315812,642900000,203.5,279109459.459459,525117544.302054
2006-12-22,Night at the Museum,1.1e+08,250863268,328583139,201.8,137603022.794846,313814036.227215
2006-06-09,Cars,7e+07,244082982,217568264,202.9,87090832.922622,303677002.923105
2006-05-26,X-Men: The Last Stand,2.1e+08,234362462,224898484,202.5,261788592.592593,292159138.492928
2006-05-19,The Da Vinci Code,1.25e+08,217536138,550284321,202.5,155826543.209877,271183235.262133
2006-06-28,Superman Returns,2.32e+08,200120000,173965065,202.9,288643903.40069,248980249.778216
2006-11-17,Happy Feet,8.5e+07,198000317,1.87e+08,201.5,106487915.632754,248054600.611231
2006-03-31,Ice Age: The Meltdown,7.5e+07,195330621,456568661,199.8,94759384.3843844,246792125.298393
2006-11-17,Casino Royale,1.02e+08,167365000,427055283,201.5,127785498.759305,209674705.880893
2006-12-15,The Pursuit of Happyness,5.5e+07,162586036,144725057,201.8,68801511.3974232,203384818.343925
2006-05-19,Over the Hedge,8e+07,155019340,188377907,202.5,99728987.654321,193249023.063012
2006-08-04,Talladega Nights: The Ballad of Ricky…,7.3e+07,148213377,14657148,203.9,90377866.6012751,183496011.164801
2006-06-23,Click,82500000,137355633,100329456,202.9,102642767.37309,170891664.065485
2006-05-05,Mission: Impossible III,1.5e+08,133501348,2.64e+08,202.5,186991851.851852,166424428.58159
2006-10-06,The Departed,9e+07,132384315,157276304,201.8,112584291.377602,165604381.042047
2006-11-03,Borat,1.8e+07,128505958,132937284,201.5,22550382.133995,160992136.633062
2006-06-30,The Devil Wears Prada,3.5e+07,124740460,201332695,202.9,43545416.461311,155196436.5793
2006-06-02,The Break-Up,5.2e+07,118703275,87024032,202.9,64696047.3139478,147685244.148472
2006-12-15,Dreamgirls,7.5e+07,103365956,52342739,201.8,93820242.814668,129304254.542537
2006-04-14,Scary Movie 4,4e+07,90710620,8.8e+07,201.5,50111960.2977667,113642174.700645
2006-03-10,Failure to Launch,5e+07,88715192,39687709,199.8,63172922.9229229,112087959.726166
2006-03-24,Inside Man,5e+07,88634237,97164028,199.8,63172922.9229229,111985676.446662
2006-09-29,Open Season,8.5e+07,85105259,106826899,202.9,105753154.263184,105884112.74865
2006-11-03,The Santa Clause 3: The Escape Clause,0,84500122,2.3e+07,201.5,0,105861668.970511
2006-12-15,Charlotte's Web,82500000,82985708,6.1e+07,201.8,103202267.096135,103809856.996095
2006-02-10,The Pink Panther,8e+07,82226474,76700000,198.7,101636235.530951,104464865.979295
2006-02-17,Eight Below,4e+07,81612565,38843429,198.7,50818117.7654756,103684923.482813
2006-10-27,Saw III,1e+07,80238724,83638091,201.8,12509365.7086224,100373554.250922
2006-06-16,Nacho Libre,3.2e+07,80197993,19098469,202.9,39812952.1931986,99778714.4156087
2006-07-14,"You, Me and Dupree",5.4e+07,75802010,54600000,203.5,66986270.2702703,94031369.0535135
2006-12-15,Eragon,1e+08,75030163,174457952,201.8,125093657.086224,93857974.8144549
2006-07-21,Monster House,7.5e+07,73661010,67606360,203.5,93036486.4864865,91375487.4859459
2006-08-04,Barnyard: The Original Party Animals,5.1e+07,72779000,45804844,203.9,63140701.3241785,90104256.895537
2006-09-22,Jackass: Number Two,1.1e+07,72778712,12500000,202.9,13685702.316412,90547980.6730803
2006-04-28,R.V.,5.5e+07,71724497,15748527,201.5,68903945.4094293,89856378.6510323
2006-03-17,V for Vendetta,5e+07,70511035,59703127,199.8,63172922.9229229,89087763.5854104
2006-08-09,World Trade Center,6.5e+07,70278893,93016761,203.9,80473442.8641491,87008992.0060176
2006-12-20,Rocky Balboa,2.4e+07,70269899,85959151,201.8,30022477.7006938,87903186.4898959
2006-01-27,Big Momma's House 2,4e+07,70165972,66881404,198.3,50920625.315179,89322379.2521836
2006-08-11,Step Up,1.2e+07,65328121,45661036,203.9,14856635.6056891,80879674.0417803
2006-11-03,Flushed Away,1.49e+08,64665672,114691454,201.5,186667052.109181,81013089.6973102
2006-11-22,Déjà Vu,8e+07,64038616,1.17e+08,201.5,100223920.595533,80227514.5628983
2006-07-28,Miami Vice,1.35e+08,63478838,100339718,203.5,167465675.675676,78744640.7168649
2006-12-08,The Holiday,8.5e+07,63280000,141910324,201.8,106329608.52329,79159266.2041625
2006-02-24,Madea's Family Reunion,1e+07,63257940,62581,198.7,12704529.4413689,80366236.1130347
2006-06-16,The Fast and the Furious: Tokyo Drift,8.5e+07,62615510,95178695,202.9,105753154.263184,77903384.5682109
2006-01-20,Underworld: Evolution,4.5e+07,62318875,51098887,198.3,57285703.4795764,79332902.0984619
2006-03-10,The Shaggy Dog,6e+07,61123569,2.6e+07,199.8,75807507.5075075,77227090.2642192
2006-05-12,Poseidon,1.6e+08,60674817,1.21e+08,202.5,199457975.308642,75637975.9440148
2006-12-22,The Good Shepherd,0,59908565,4e+07,201.8,0,74941814.8663776
2006-07-26,Little Miss Sunshine,8e+06,59891098,40751255,203.5,9923891.89189189,74294097.7298378
2006-04-07,The Benchwarmers,3.5e+07,59843754,5219972,201.5,43847965.2605459,74972195.612933
2006-02-10,Curious George,5e+07,58640119,12412485,198.7,63522647.2068445,74499511.8280876
2006-07-14,Little Man,6.4e+07,58636047,4.3e+07,203.5,79391135.1351351,72737223.9244865
2006-08-25,Invincible,4e+07,57806952,694175,203.9,49522118.6856302,71568068.4449632
2006-12-08,Blood Diamond,1e+08,57377916,1.14e+08,201.8,125093657.086224,71776133.4842616
2006-09-30,The Queen,1.5e+07,56441711,72444162,202.9,18662321.3405619,70222223.1795417
2006-09-29,The Guardian,7e+07,55011732,39961808,202.9,87090832.922622,68443108.005658
2006-06-06,The Omen,2.5e+07,54607383,64688201,202.9,31103868.9009364,67940035.274209
2006-02-10,Final Destination 3,2.5e+07,54098051,58700000,198.7,31761323.6034222,68729028.1650176
2006-10-20,The Prestige,4e+07,53089891,51317475,201.8,50037462.8344896,66412086.1949901
2006-06-16,The Lake House,4e+07,52330111,62500000,202.9,49766190.2414983,65106756.484618
2006-01-13,Hoodwinked,17500000,51386611,58456779,198.3,22277773.5753908,65415959.1236964
2006-12-08,Apocalypto,4e+07,50866635,70165637,201.8,50037462.8344896,63630933.9582012
2006-02-10,Firewall,5e+07,48751189,3.4e+07,198.7,63522647.2068445,61936091.595224
2006-02-17,Date Movie,2e+07,48548426,36597739,198.7,25409058.8827378,61678490.7449119
2006-02-03,When a Stranger Calls,1.5e+07,47860214,19355221,198.7,19056794.1620534,60804149.7833216
2006-01-06,Hostel,4800000,47326473,34914637,198.3,6110475.03782148,60247339.9780484
2006-01-27,Nanny McPhee,2.5e+07,47279279,81466299,198.3,31825390.8219869,60187261.2782703
2006-04-21,Silent Hill,5e+07,46982632,47721595,201.5,62639950.3722084,58859794.7367146
2006-03-03,Deep Sea 3D,0,46264738,41778182,199.8,0,58453574.5544645
2006-12-22,We Are Marshall,6.5e+07,43545364,0,201.8,81310877.1060456,54472488.319108
2006-01-13,Glory Road,3e+07,42647449,151611,198.3,38190468.9863843,54290869.2794302
2006-07-21,Lady in the Water,7.5e+07,42285169,30500000,203.5,93036486.4864865,52454180.7232973
2006-03-10,The Hills Have Eyes,1.7e+07,41778863,28576950,199.8,21478793.7937938,52785857.8421271
2006-07-28,John Tucker Must Die,0,41011711,27812815,203.5,0,50874473.2831892
2006-11-10,Stranger Than Fiction,3e+07,40435190,13137632,201.5,37583970.2233251,50657165.8978164
2006-08-18,The Illusionist,16500000,39868642,43923420,203.9,20427873.9578225,49359490.5239725
2006-10-06,The Texas Chainsaw Massacre: The Begi…,1.6e+07,39517763,1.1e+07,201.8,20014985.1337958,49434214.9353667
2006-10-13,The Grudge 2,2e+07,39143839,31600000,201.8,25018731.4172448,48966459.7290436
2006-09-15,Gridiron Gang,3e+07,38432823,3025011,202.9,37324642.6811237,47816379.5233958
2006-01-13,Last Holiday,4.5e+07,38399961,4943286,198.3,57285703.4795764,48883750.6549622
2006-12-29,El Laberinto del Fauno,1.6e+07,37634615,49406954,201.8,20014985.1337958,47078516.2338206
2006-12-01,The Nativity Story,3.5e+07,37629831,8679813,201.8,43782779.9801784,47072531.7532656
2006-10-13,Man of the Year,2e+07,37442180,3900000,201.8,25018731.4172448,46837792.2548067
2006-04-14,The Wild,8e+07,37384046,61626621,201.5,100223920.595533,46834695.7230471
2006-03-03,16 Blocks,4.5e+07,36895141,28700000,199.8,56855630.6306306,46615477.9724675
2006-08-18,Accepted,0,36580083,1734720,203.9,0,45288080.2964051
2006-04-21,The Sentinel,6e+07,36280697,41800000,201.5,75167940.4466501,45452421.1909826
2006-12-25,Children of Men,7.6e+07,35552383,34292628,201.8,95071179.3855302,44473776.076001
2006-11-22,Deck the Halls,5.1e+07,35093569,11722238,201.5,63892749.3796526,43965188.4108734
2006-04-07,Take the Lead,3e+07,34742066,30648427,201.5,37583970.2233251,43524825.8013598
2006-10-27,Babel,2e+07,34302837,97818375,201.8,25018731.4172448,42910673.2876264
2006-08-18,Snakes on a Plane,3.3e+07,34020814,2.8e+07,203.9,40855747.9156449,42119569.7172437
2006-03-17,She's the Man,2.5e+07,33889159,21390449,199.8,31586461.4614615,42817544.5885936
2006-10-20,Flags of Our Fathers,5.3e+07,33602376,30055565,201.8,66299638.2556987,42034441.0062636
2006-04-28,United 93,1.8e+07,31567134,46067901,201.5,22550382.133995,39547274.1430571
2006-10-06,Employee of the Month,1e+07,28444855,9920000,201.8,12509365.7086224,35582709.3723736
